P,Type,Title,Assignee,Status,7D views,ID,Last Modified,,,
P2,Bug,"Pixel Launcher new apps not showing when are installed, after rebboting yes",,Assigned,1,458250696,"Jan 13, 2026 09:15PM",,,
P2,Bug,[Pixel Buds] Drop down options in dark mode,,Assigned,0,464577720,"Dec 5, 2025 04:34PM",,,
P2,Bug,Pixel 9a wireless charging not working,,Assigned,6,470627792,"Jan 16, 2026 02:17AM",,,
P2,Bug,Pixel 9 Pro / Android 16 failures with FTM RTT in 2.4 GHz band (all-zero RangingResults),,Assigned,9,470646797,"Jan 16, 2026 01:55AM",,,
P2,Bug,"the sound decrease problem on the Pixel 6 (Japan model) for video calls, ringtones, and playing songs or videos, occurred after Update 16.",,Assigned,0,470821795,"Jan 13, 2026 09:26PM",,,
P2,Bug,Network Notification Feature is not available in Pixel 7 pro,,Assigned,0,471792586,"Jan 6, 2026 08:58AM",,,
P2,Bug,Pixel Launcher Search settings duplicated endlessly under certain actions,,Assigned,0,471809741,"Dec 29, 2025 12:35AM",,,
P2,Bug,Pixel 10 Pro Fold incorrectly reading folded state,,Assigned,0,471867033,"Dec 31, 2025 06:45PM",,,
P2,Bug,Google Home Camera alerts to pixel watch 3,,Assigned,0,471950232,"Jan 6, 2026 07:32AM",,,
P2,Bug,[Pixel 6 Pro] Charging connects/disconnects loop on PD chargers after CP11 update,,Assigned,3,473545459,"Jan 18, 2026 05:55AM",,,
P2,Bug,Pixel 7 Green line flickering,,Assigned,1,474712420,"Jan 10, 2026 08:38PM",,,
P2,Bug,Pixel 10 overheat on charging with android 16 QPR3 Beta 2,,Assigned,3,476063596,"Jan 16, 2026 09:11AM",,,
P2,Bug,"Physical SIM outgoing call failure (no ringback, frozen call, unable to end call, network crash + reboot on pixel 9 pro xl - Dual (eSIM + physical) android Beta",,Assigned,14,476685747,"Jan 20, 2026 05:32AM",,,
P3,Bug,GraphicsLayerSemanticsTest test fails on a Pixel 3,,Fixed,0,432294669,"Jul 18, 2025 01:03AM",,,
P2,Bug,,,Verified,0,389921230,"Apr 3, 2025 06:10AM",,,
,,"Tests are failing: trace_integration_test.py(777): AssertionError: SwapChain pixel format mismatch, expected NV12 got BGRA for event with ID 111",,,,,,,,
P2,Bug,,,Verified,0,419617732,"Jul 2, 2025 01:28PM",,,
,,"Tests are failing: trace_integration_test.py(802): AssertionError: SwapChain pixel format mismatch, expected NV12 got BGRA for event with ID 432",,,,,,,,
P2,Bug,,,Verified,0,431235191,"Aug 11, 2025 08:11PM",,,
,,"Tests are failing: headless_mode_protocol_browsertest.cc(213): Expected equality of these values:\n expectation\n Which is: \""Tests screen details pixel ratio.\\ncolo...",,,,,,,,
P1,Bug,Apply zoom on Pixel devices causes crash.,,Assigned,10,435324012,"Jan 20, 2026 08:30PM",,,
P3,Bug,Green pixels at the top and bottom of the emulators,,Can't Repro,0,389737063,"Jan 22, 2025 04:16AM",,,
P3,Bug,Display in Pixel 9 API 36 is not looking good,,Can't Repro,0,407683172,"May 2, 2025 01:30PM",,,
P3,Bug,View in pixel 10 tablet is shrunk in vertical dimension,,Assigned,0,382094427,"Dec 9, 2024 08:35AM",,,
P3,Bug,Broken pixel 7 emulator,,Assigned,0,398125780,"Feb 27, 2025 12:55AM",,,
P3,Bug,Emualtor Pixel 3 can't running on my pc.,,Assigned,0,400087485,"Mar 6, 2025 02:30PM",,,
P3,Bug,problem emulated pixel tablet,,Assigned,6,474530432,"Jan 15, 2026 12:41AM",,,
P1,Bug,,,Verified,0,433899671,"Aug 5, 2025 01:51AM",,,
,,GPU tests flakily crashing on Pixel 6,,,,,,,,
P2,Bug,,,Verified,0,421871867,"Aug 26, 2025 10:44AM",,,
,,Pixel failures on gpu-fyi-cq-android-arm64 failed blocking dawn -> chromium roll,,,,,,,,
P2,Feature Request,,,Fixed,0,433551582,"Aug 23, 2025 01:21AM",,,
,,Switch to effective DPR for GPU pixel tests,,,,,,,,
P1,Bug,,,Fixed,0,471141906,"Dec 31, 2025 04:40AM",,,
,,Pixel 2 GPU test shards failing due to INSTALL_FAILED_INSUFFICIENT_STORAGE,,,,,,,,
P2,Bug,,,Fixed,0,427932827,"Aug 15, 2025 06:33AM",,,
,,"SkFont getSize()/setSize(), and constructor are documented as saying they take a size in points; they actually take a size in canvas units/pixels",,,,,,,,
P4,Bug,Google Pixel 8 Google Account lock bypass/ passwordbypass,,Infeasible,0,380913927,"Nov 26, 2024 12:58PM",,,
P4,Bug,Google maps runs with the screen locked on Android 15 (google Pixel 8),,Infeasible,0,419949675,"May 26, 2025 10:17AM",,,
P4,Bug,Pixel 9 Pro Fold Camera Not working,,Infeasible,0,458905249,"Nov 21, 2025 10:49AM",,,
P4,Bug,Pixel Camera2 API DCG Feature Request,,Assigned,2,476790850,"Jan 19, 2026 02:58PM",,,
P1,Bug,,,Fixed,0,412707591,"Apr 28, 2025 04:08PM",,,
,,transferToImageBitmap changes alpha pixels,,,,,,,,
P4,Bug,CameraX 1.5.0-alpha06 crashes in night mode on Android 15 Pixel devices,,Fixed,0,401460276,"Sep 9, 2025 01:15PM",,,
P2,Bug,"[Pixel Weather] Duplicate location names, different temps",,WAI,0,406242744,"Mar 27, 2025 08:59PM",,,
P2,Bug,"[Camera] Dear Google team,i like pixel still images very much, its better than any others phone, but video quality is not good,its produce too much noise,specially when i shot low light condition.The iPhone's video shot is much better than the Pixel video,please fix it",,WAI,0,414169166,"Jun 5, 2025 04:41AM",,,
P2,Bug,[Pixel Weather] Weather app too vibrant,,Obsolete,0,419064196,"May 22, 2025 02:41PM",,,
P2,Bug,[Pixel Weather] Rain start time doesn't respect system time format,,Infeasible,0,406767970,"Apr 15, 2025 04:06PM",,,
P2,Bug,"In pixel 6a, notification drawer theme is always in dark mode",,Infeasible,0,411149295,"May 2, 2025 04:44PM",,,
P2,Bug,[Messenger] Not sending the videos properly with my slow animation using pixel 9 Pro XL,,Infeasible,0,415138347,"May 22, 2025 05:26PM",,,
P2,Bug,[Pixel Weather] Icon does not reflect the proper time of day,,Infeasible,0,417077153,"Jun 13, 2025 11:42PM",,,
P2,Bug,"[Pixel Weather] When using multiple users, only the Pixel Weather app will be displayed in grayscale on Android 16 Beta 4.1 for a specific user",,Infeasible,0,418304214,"Jun 2, 2025 02:47PM",,,
P2,Bug,[Terminal] Terminal App Crash When Copying/Pasting in Nano on Android 16 Beta on Pixel 9 Pro,,Infeasible,0,421141327,"Jun 13, 2025 05:35PM",,,
P2,Bug,[Pixel Weather] Wrong position,,Infeasible,0,422538228,"Jun 21, 2025 11:59AM",,,
P2,Bug,wallpaper style not available on my pixel 7a device.,,Infeasible,0,425402299,"Jul 2, 2025 11:42AM",,,
P2,Bug,Pixel 8 Pro is warm to the touch and battery is draining rapidly on Android 16 QPR 1 beta 2,,Infeasible,0,425749039,"Jul 11, 2025 08:04PM",,,
P2,Bug,5G not working after android 16 update even though 5G coverage area is there. On pixel 6A,,Infeasible,0,426292593,"Sep 3, 2025 10:30AM",,,
P2,Bug,Pixel Launcher Keeps Shutting Down,,Infeasible,0,427955281,"Jul 17, 2025 07:06PM",,,
P2,Bug,"[Pixel Weather] Weather widget randomly states ""can't show weather*",,Infeasible,0,428341056,"Jul 17, 2025 07:07PM",,,
P2,Bug,[Duolingo] Issue with sound on Pixel Buds Pro 2,,Duplicate,0,417724810,"May 16, 2025 02:58PM",,,
P2,Bug,Pixel Weather Wallpaper effect not getting local weather,,Duplicate,0,423390017,"Jun 9, 2025 09:24PM",,,
P2,Bug,Goggle pixel 6A battery dead,,Duplicate,0,431751233,"Jul 28, 2025 07:24PM",,,
P2,Bug,,,Fixed,0,384676195,"Apr 13, 2025 06:47AM",,,
,,"Compat CTS: webgpu:api,validation,gpu_external_texture_expiration:use_import_to_refresh: flaky on Pixel 6",,,,,,,,
P2,Bug,,,Fixed,0,393402151,"Nov 16, 2025 06:27AM",,,
,,Compat CTS: copy_contents_from_gpu_context_canvas flaky on Pixel 6,,,,,,,,
P2,Bug,,,Fixed,0,402726806,"May 7, 2025 12:50PM",,,
,,"Step ""webgl2_conformance_validating_tests on Android device Pixel 2"" failing on builder ""chromium/ci/Android FYI Release (Pixel 2)""",,,,,,,,
P2,Bug,,,Fixed,0,406978226,"Apr 13, 2025 06:47AM",,,
,,Compat: Assorted textureSampleBias:arrayed_3d_coords failures on Pixel 6 and Linux NVIDIA,,,,,,,,
P2,Bug,,,Fixed,0,407076122,"Oct 14, 2025 11:49PM",,,
,,A few subgroupAdd and subgroupMul tests are skipped on Pixel 6,,,,,,,,
P2,Bug,,,Fixed,0,407088843,"Apr 13, 2025 06:47AM",,,
,,"Compat: `copyToTexture,canvas:copy_contents_from_gpu_context_canvas` failures on Pixel 6",,,,,,,,
P2,Bug,,,Fixed,0,446873143,"Jan 14, 2026 09:28PM",,,
,,"Step ""pixel_skia_gold_passthrough_ganesh_test on Android device Pixel 6"" failing on builder ""chromium/ci/Android FYI Experimental Release (Pixel 6)""",,,,,,,,
P2,Bug,,,Fixed,0,450326412,"Nov 5, 2025 12:08PM",,,
,,Many pixel tests flakily producing blank images on Win/RTX 4070 Super,,,,,,,,
P2,Bug,Pixel 7 – Notification panel glitches when connecting to Bluetooth devices,,Obsolete,0,437807131,"Aug 12, 2025 05:49AM",,,
P2,Bug,Pixel 7 Pro 5x lens issues,,Assigned,0,415659430,"May 22, 2025 03:30AM",,,
P2,Bug,chrome://inspect loosing connection to the application on google pixel 8a and Android 16,,Duplicate,0,435583643,"Oct 9, 2025 03:10AM",,,
P2,Vulnerability,,,Verified,0,461199967,"Nov 17, 2025 09:09PM",,,
,,kimageformats:kimgio_xcf_fuzzer: Use-of-uninitialized-value in QImage::pixel,,,,,,,,
P2,Bug,,,Assigned,0,420345725,"May 29, 2025 02:25PM",,,
,,Game rendering issue on Pixel 6: When angle preference change from Default to Angle,,,,,,,,
P3,Bug,Emulated Pixel 9a and Large_Round Watch will not associate.,,Assigned,0,457204866,"Nov 6, 2025 12:46AM",,,
P2,Bug,,,Fixed,0,462751870,"Nov 27, 2025 09:41PM",,,
,,"Step ""webgpu_cts_compat_tests on Android device Pixel 6"" failing on builder ""chromium/ci/Dawn Android arm64 Release (Pixel 6)"" webgpu:api,validation,capability_checks,limits,*",,,,,,,,
P4,Customer Issue,Pixel 9 - Services missing from Google Home -> Works with Google,,Can't Repro,0,436869738,"Sep 18, 2025 09:22PM",,,
P3,Bug,Jekpack out android 11 google pixel only 2xl convert working too363732,,Obsolete,0,426157209,"Jun 20, 2025 04:49PM",,,
P1,Bug,,,Verified,0,383769323,"Dec 19, 2024 08:31PM",,,
,,"Maximized web app window can't be dragged when the cursor is at the topmost pixel (bisect done, commit located)",,,,,,,,
P3,Bug,AvifWriter creates corrupt files on Android 16 (Google Pixel 9 Pro),,Assigned,0,425717217,"Jun 18, 2025 02:41AM",,,
P2,Bug,Getting issue with Display features array empty in pixel fold emulator in release build,,Assigned,0,433881944,"Aug 1, 2025 03:05AM",,,
P2,Bug,[Pixel Launcher] Touchscreen Unresponsive,,Obsolete,0,420271235,"Jul 15, 2025 10:57PM",,,
P2,Bug,[Fitbit] App is not syncing with pixel watch 3,,Obsolete,0,420492300,"Jul 19, 2025 08:04AM",,,
P2,Bug,UI Bug in Pixel Launcher (akacom.google.android.apps.nexuslauncher),,Obsolete,0,420686272,"Jul 15, 2025 10:56PM",,,
P2,Bug,"[Phone] No Audio Emoji. I see the option to enable an audio emoji in settings, but even after turning it ON, the Audio emoji option doesn't appear while being on call. The same option is working in Pixel 8 devices but not on Pixel 9. The difference I see is the version of the Phone app. In Pixel 9, I see 2024-version written at the end.",,Obsolete,0,432654806,"Sep 2, 2025 02:36PM",,,
P2,Bug,Limit to 80% charge not working on Pixel 8 Pro,,Obsolete,0,434247262,"Aug 14, 2025 12:18AM",,,
P2,Bug,"[Google Pixel Watch] Bedtime mode doesn't sync from the Watch (Pixel Watch 2) to the Phone. But all other combinations (i.e. Watch DND -> Phone DND, Phone Bedtime -> Watch Bedtime) sync correctly.",,Can't Repro,0,420091307,"Aug 2, 2025 11:20PM",,,
P2,Bug,[Camera] Pixel camera taking sideways photos,,Can't Repro,0,425067408,"Jul 4, 2025 12:30PM",,,
P2,Bug,[Photos] Photo pixel part blur,,Infeasible,0,419379555,"Aug 22, 2025 06:17AM",,,
P2,Bug,[Pixel Buds] The pixel buds but audio in ears randomly and need to be reseeded in the case. This was an issue with Android 15 that is still going on with 16. There's a whole Google forum about it. Please reach out if you want more info but it has to do with the firmware 3.144 and what looks like Android Wear watches,,Infeasible,0,419927574,"Aug 22, 2025 06:15AM",,,
P2,Bug,[Pixel Launcher] proportion of the letter,,Infeasible,0,419982001,"Jul 18, 2025 10:25PM",,,
P2,Bug,While operating android 16 beta version in my pixel 9 pro fold at the time when I fold or unfold my phone the screen goes black.,,Infeasible,0,420405739,"Jul 2, 2025 09:39PM",,,
P2,Bug,[Home] Can't change temp from pixel watch 2 or pixel 8 pro,,Infeasible,0,421171506,"Aug 22, 2025 06:11AM",,,
P2,Bug,[Pixel Weather] Display Issue,,Infeasible,0,421927658,"Aug 22, 2025 01:30AM",,,
P2,Bug,Screen will not turn on on Pixel 9 pro fold,,Infeasible,0,422471078,"Aug 22, 2025 01:20AM",,,
P2,Bug,[Pixel Weather] Has become very inaccurate lately.,,Infeasible,0,422547333,"Aug 22, 2025 01:20AM",,,
P2,Bug,Single pixel on the notification bar,,Infeasible,0,422968560,"Aug 22, 2025 01:18AM",,,
P2,Bug,Pixel launcher keeps crashing,,Infeasible,0,423989111,"Jul 2, 2025 07:00PM",,,
P2,Bug,Pixel Launcher keeps stopping,,Infeasible,0,424162143,"Aug 22, 2025 01:14AM",,,
P2,Bug,No Navigation and Pixel Launcher keeps crashing,,Infeasible,0,424199391,"Jul 3, 2025 10:20PM",,,
P2,Bug,Pixel VIP not updating,,Infeasible,0,424362479,"Aug 22, 2025 01:13AM",,,
P2,Bug,"[Phone] Subject: Android 16 (BP31.250523.006) - Microphone Stuck On After Unanswered CallDevice: Pixel 7 ProAndroid Version: Android 16, Build BP31.250523.006Bug: The voice command feature for calls keeps the microphone active, indicated by the green mic dot, even after an incoming call has timed out (was not answered).Steps to Reproduce: * Ensure call voice commands are enabled. * Receive an incoming call. * Let the call ring until it times out/goes to voicemail (do NOT answer or decline). * Observe the status bar after the call ends.Expected Behavior: The microphone should turn off, and the green mic dot should disappear, once the call has timed out.Actual Behavior: The green microphone dot remains visible, indicating continued microphone usage, even after the call has timed out.Frequency: Occurred on the only call received today.Notes: This was detected by the persistent green privacy indicator dot.",,Infeasible,0,424372962,"Aug 22, 2025 01:13AM",,,
